ASIN,SKU集合,上周,上上周,上周单量,上上周单量,单量环比%,上周销售额,上上周销售额,销售额环比%,上周广告花费,上上周广告花费,上周TACOS%,上上周TACOS%,TACOS环比%,预警标记,需补充广告指标
B0F6LRNH8T,KC4SGE02900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LRNHYQ,KX4SGE17400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LRNM1K,KX4SGE10100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,4.42,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LRP4ZW,KC4PSP15900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,16.32,4.76,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LRPG2S,PT4SGE22700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LRPJTB,KC4SGE04600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LRPTGW,PT4SGE26700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,7.55,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LRQ5L6,KX4SGE18000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LTGRJH,KX4SGE09700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LTKT6G,KX4SGE08400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,8.16,3.06,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LTL5H6,KC4SGE02500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LTL5L9,KX4SGE07900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LTM8G3,KC4PSP16700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LTV6D2,KX4SGE08500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LTW3WQ,PT4SGE21900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LTY2R7,KC4PSP16800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LTZ1PB,PT4SGE20500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,5.71,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LV1CVP,KC4SGE05000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,4.08,7.07,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LV2CD1,KC4SGE01500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LV3X79,KC4SGE00100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LV7QK6,KX4SGE14700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LV8PG1,PT4SGE25400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LV9KBN,KC4SGE03000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LV9RY4,PT4SGE20000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.01,19.8,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LVBWGF,KX4SGE09300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LVCF71,PT4SGE26800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LVDZ4B,KX4SGE10900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LVFPSB,PT4SGE20300,2026-W35,2026-W34,1.0,1.0,0.0,808.86,808.86,0.0,31.29,19.93,3.87,2.46,56.98,TACOS上升≥30%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LVFRX8,PT4SGE26500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LVGT92,KC4SGE00900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LVHLM8,KX4SGE12900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,19.59,8.3,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LVKCVH,KX4SGE11700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,6.32,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LVNVBG,PT4SGE22800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,3.4,6.46,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LVQPX9,KC4PSP17500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LVQR5X,PT4SGE24000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LVVW4Q,PT4SGE21400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LVWBQP,KC4SGE05100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LVWXXV,PT4SGE19500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,4.7,10.14,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LVXTQ4,KC4PSP18100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LW2D1V,KC4PSP17200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LW4Y6Y,KC4PSP16600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LW5CRB,PT4SGE18500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LWCHLG,KX4SGE17700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,6.12,4.76,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LWF86H,KX4SGE15400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,3.06,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LWH37L,KX4SGE10600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LWJJTM,KX4SGE15800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LWKX3Z,KX4SGE12400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,4.01,2.59,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LWLX32,PT4SGE26300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LWPP68,PT4SGE23700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LWR6VX,PT4SGE27700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LWSKQG,KC4SGE03500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LWVFSN,PT4SGE19200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LX2WBF,PT4SGE26000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LXG9SD,PT4SGE25800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LXKKVW,KC4SGE04300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6LXPQZQ,KX4SGE08200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6MPHQ3M,KC4PSP17900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,2.72,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6XTQLZM,KC4PSP16300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y1FFYQ,KX4SGE16700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,3.74,3.06,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y1ML4R,KX4SGE17100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y1Q67S,PT4SGE18300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,6.12,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y2H9YX,PT4SGE24900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y2VP1F,PT4SGE20800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,4.29,3.27,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y32Y6D,KX4SGE17200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y35SXM,KX4SGE12800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y36RDS,KC4SGE00300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y3D8Y5,PT4SGE24900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y3GWKJ,KX4SGE13100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,5.92,3.47,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y3L6PG,KC4PSP17000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y3MNMY,KX4SGE08000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y3MXDZ,KX4SGE13100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,12.65,9.05,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y3N8LV,KC4PSP16300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y3V6MH,KC4SGE05200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y3XB21,KX4SGE12800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y3XFTY,KX4SGE16700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y42CRP,KX4SGE17100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y4LGL2,KX4SGE08000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y6JS91,KC4PSP16300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y6VZRV,KX4SGE17200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y7HHRS,KC4SGE00300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y8246N,KC4PSP16300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,4.9,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F6Y8GRD1,KC4PSP17000,2026-W35,2026-W34,0.0,1.0,-100.0,0.0,1122.0,-100.0,0.0,0.0,,0.0,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9NYHK1Y,KX4SGE07900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9NZF4YG,KX4SGE09100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,8.23,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9NZGVB8,KC4PSP16200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,17.41,5.44,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9NZMJ4V,KX4SGE10300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9NZVHXN,KC4PSP15900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P1429X,PT4SGE27000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P15CFH,KC4SGE04600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,7.75,5.85,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P15RQC,KC4PSP18100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P16L52,KC4SGE01700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P17MGC,PT4SGE27300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,2.72,3.13,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P1QSQ9,KC4SGE03100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,7.69,22.85,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P1SCYX,KX4SGE14900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P1TM2T,KC4PSP17800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P245M5,KC4PSP16000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P262ZZ,KC4SGE05400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P27NXR,KC4SGE00200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P29199,KX4SGE18000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P2BMDF,KC4SGE01500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P2BSL6,KC4SGE03500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P2D1ZC,PT4SGE24400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P2DR6L,PT4SGE19700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P2FVVS,KC4PSP17600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P2H5QG,PT4SGE26700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,4.76,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P2JFN9,KC4PSP16400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,3.27,16.12,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P2M14Q,KC4PSP16700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P2Q5WS,KC4SGE00700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P2Q85P,KC4PSP17100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,3.0,12.92,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P2QBDW,KC4SGE02700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,11.97,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P2QBSV,KC4SGE01200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P2QX6Z,KX4SGE13500,2026-W35,2026-W34,0.0,1.0,-100.0,0.0,1632.48,-100.0,75.17,108.08,,6.62,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P2VZBP,PT4SGE26500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P2W6CW,KC4PSP17700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P2WH5D,KC4SGE01400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P2XBR2,KC4PSP16600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P2Y523,KX4SGE12600,2026-W35,2026-W34,1.0,0.0,N/A,1400.26,0.0,N/A,9.12,21.22,0.65,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P2YZ89,KX4SGE13200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,5.51,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P2ZWQF,KX4SGE15400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P2ZWVH,KX4SGE13700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,9.11,2.04,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P325K4,KC4SGE03300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P32PJQ,KX4SGE08000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P3352C,KX4SGE08600,2026-W35,2026-W34,2.0,0.0,N/A,1822.4,0.0,N/A,23.06,12.65,1.27,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P33RVM,KC4SGE04200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,8.71,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P34GKZ,PT4SGE19700,2026-W35,2026-W34,0.0,1.0,-100.0,0.0,727.6,-100.0,0.0,9.39,,1.29,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P34MZ9,KC4PSP17000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P3639R,PT4SGE24000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P363PW,PT4SGE27700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P38NR7,KC4SGE02800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,21.56,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P39BQ3,KC4SGE05100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,3.26,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P39LSF,KX4SGE07900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P3D4RC,KC4PSP16300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,3.06,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P3MWHL,KC4SGE01500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P3N6DH,KC4SGE05400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,15.1,12.86,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P3ND1Z,KC4PSP17000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P3PCC3,PT4SGE27600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P3PX48,KC4SGE01700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P3PZCS,PT4SGE19700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P3PZR2,PT4SGE26700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P3QW3M,KC4PSP15900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P3R4ZP,KC4PSP17700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P3RPWF,KX4SGE09100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P3VHDL,KX4SGE12200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P3YMVH,KC4SGE00300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P451QY,KC4SGE03900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P45CHY,PT4SGE26500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,40.53,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P4C3HG,PT4SGE27600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P4CDDW,KX4SGE08200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0F9P4CQWD,PT4SGE27000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
