年月,ASIN,SKU,售价,出库销量,出库销售额,采购成本,头程,佣金,税费,仓储费,Coupon预留(5%),尾程费(参考未计主线),广告花费,平衡ACOS%,目标ACOS%,当前ACOS%,含尾程保守平衡ACOS%,状态
2026-08,B0H6WK2ZL2,PT4SGE24300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,,,,,数据不足
2026-08,B0H6WK4XTM,PT4SGE28100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6,,,,,数据不足
2026-08,B0H6WKTP81,KX4SGE17400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.01,,,,,数据不足
2026-08,B0H6WKV3D1,PT4SGE22800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,,,,,数据不足
2026-08,B0H6WKXGBS,PT4SGE21000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.01,,,,,数据不足
2026-08,B0H6WL5BHM,KC4SGE02500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.36,,,,,数据不足
2026-08,B0H6WL6547,PT4SGE20500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.54,,,,,数据不足
2026-08,B0H6WL654F,KC4PSP17200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,,,,,数据不足
2026-08,B0H6WL6C98,KX4SGE08800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,,,,,数据不足
2026-08,B0H6WL71LG,PT4SGE24000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.55,,,,,数据不足
2026-08,B0H6WLCCKW,KC4SGE04200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.18,,,,,数据不足
2026-08,B0H6WLQDVM,OO4SGE38800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.72,,,,,数据不足
2026-08,B0H6WLQM6F,KC4PSP18100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H6WLVGSC,PT4SGE19900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.29,,,,,数据不足
2026-08,B0H6WLW67Z,PT4SGE20100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92,,,,,数据不足
2026-08,B0H6WLXGZG,KC4SGE00400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.89,,,,,数据不足
2026-08,B0H6WLXYPT,PT4SGE22700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.21,,,,,数据不足
2026-08,B0H6WM1SFJ,OO4SGE37700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.56,,,,,数据不足
2026-08,B0H6WM2GLK,OO4SGE36300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H6WM39GB,KC4SGE03700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H6WM5WL4,PT4SGE18400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H6WM9F8J,KX4SGE12900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68,,,,,数据不足
2026-08,B0H6WMBB4X,KC4SGE01500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28,,,,,数据不足
2026-08,B0H6WMCXXT,KC4PSP16000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,,,,,数据不足
2026-08,B0H6WMSZBR,KX4SGE17700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.43,,,,,数据不足
2026-08,B0H6WMSZF1,KC4PSP17600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.11,,,,,数据不足
2026-08,B0H6WN4X98,KC4SGE03400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,,,,,数据不足
2026-08,B0H6WN5HRW,PT4SGE26100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H6WN631T,KX4SGE15200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.69,,,,,数据不足
2026-08,B0H6WN739B,KC4SGE02800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H6WN7HDF,PT4SGE27800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H6WNBKKQ,PT4SGE18600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,,,,,数据不足
2026-08,B0H6WNBNPY,PT4SGE26700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,,,,,数据不足
2026-08,B0H6WNC6KF,PT4SGE24400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,,,,,数据不足
2026-08,B0H6WNCHFQ,PT4SGE27000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H6WNHTQ6,KX4SGE08600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,,,,,数据不足
2026-08,B0H6WNLHLK,PT4SGE26600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.02,,,,,数据不足
2026-08,B0H6WNM7Q5,OO4SGE38300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.72,,,,,数据不足
2026-08,B0H6WNW13L,OO4SGE38600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H6WNXZN3,KC4SGE03300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H6WPC3ZF,PT4SGE28200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.95,,,,,数据不足
2026-08,B0H6WPHF4K,PT4SGE20000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.54,,,,,数据不足
2026-08,B0H6WPMXLT,KC4PSP16400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H6WPPD93,PT4SGE25600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,,,,,数据不足
2026-08,B0H6WPSRCZ,PT4SGE19100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H6WPXBPV,PT4SGE26800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51,,,,,数据不足
2026-08,B0H6WPXMD4,PT4SGE22200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.42,,,,,数据不足
2026-08,B0H6WQKLCP,KX4SGE10900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H6WR88T9,OO4SGE38200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.36,,,,,数据不足
2026-08,B0H6WRCV8D,KC4PSP17100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.53,,,,,数据不足
2026-08,B0H6WRCVC2,KC4SGE04100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.34,,,,,数据不足
2026-08,B0H6WRZ37C,PT4SGE24600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.81,,,,,数据不足
2026-08,B0H6X75Z9V,KX4SGE10600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.65,,,,,数据不足
2026-08,B0H6X95PSN,OO4SGE38500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H6XBCH9N,KX4SGE08200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,,,,,数据不足
2026-08,B0H6XCG38V,KX4SGE08000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H6XD1Q6G,OO4SGE38000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.65,,,,,数据不足
2026-08,B0H6XD5FNY,KX4SGE07900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.91,,,,,数据不足
2026-08,B0H6XGVXLS,OO4SGE35200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,,,,,数据不足
2026-08,B0H9LDJG55,KX4SGE09700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LDT44Q,KC4SGE03500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LF916P,KC4PSP18000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LGKCMQ,KC4PSP17200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LGSYH4,KC4SGE00300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LH11ZQ,OO4SGE34600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LH6Z5Y,OO4SGE34800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LH9GBH,KC4PSP16200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LHDB53,KC4PSP17000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LHPYDN,KC4SGE00800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LHTC97,KC4SGE01200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LHYXFN,KC4SGE01000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LJ2YCQ,KX4SGE11100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LJKZ8Z,KC4PSP17900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LKF14L,KC4PSP15800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LKX2DB,KC4SGE03700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LL1D8D,KC4PSP17100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LL8DTH,KX4SGE10900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LLPDTL,KC4SGE01800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LLQZY8,KX4SGE17100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LM73DM,KC4SGE00500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,,,,,数据不足
2026-08,B0H9LM7PMX,KC4SGE03300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LM84K6,KC4SGE01700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LM9QK7,KX4SGE10300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LMDZF4,KC4SGE00400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LMY8CM,KC4SGE02900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LN1TS6,KX4SGE15200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LN6MGK,KC4SGE03200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LN75J1,OO4SGE35700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LN9Y7H,KX4SGE10700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LNB7CX,OO4SGE36800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LNB9FJ,KX4SGE13700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LNCDJD,PT4SGE27000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LNF74H,KC4PSP17500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,,,,,数据不足
2026-08,B0H9LNNRW1,KX4SGE17200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LNV6LW,KC4SGE01300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LNVBBV,KC4SGE02800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LPB4VK,PT4SGE28200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LPD86V,OO4SGE34100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LPFZD3,KC4SGE04100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LPH7T3,KC4SGE01500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LPJQLW,KC4SGE02400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LPTRQ3,KX4SGE10600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LPWCDV,OO4SGE36200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LPWG71,PT4SGE26700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LPYG3Y,KC4SGE00200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LQF8R6,KX4SGE11700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LQNXVB,KC4SGE00600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LQXXMK,KC4PSP16100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LQY6P7,OO4SGE35200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LQZQ7P,KX4SGE15400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LR48HZ,OO4SGE34200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LR5B62,KC4PSP16000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LR6C8H,KX4SGE17300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LR9SB8,KC4SGE01100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LRCN12,KC4SGE02500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LRCNV9,OO4SGE35400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LRDD2Y,KC4SGE03000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LRF5CR,KC4PSP15900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LRGW4J,KX4SGE14500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LRT34T,KX4SGE16700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LRWMRF,KC4PSP16400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LRXZTD,KX4SGE18000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LS5VWB,KC4PSP18200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,,,,,数据不足
2026-08,B0H9LS77KL,KC4PSP17600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44,,,,,数据不足
2026-08,B0H9LSFKFN,KX4SGE12100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LSG1SG,OO4SGE36300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LSGGQR,PT4SGE25400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,,,,,数据不足
2026-08,B0H9LSHJRV,KX4SGE17000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LSMNRC,KX4SGE16500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LSVNWY,KC4SGE02700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LT34LD,KC4SGE01600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LT7PCH,KX4SGE12900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LTJ5ZN,KC4SGE01400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LTL4D2,KC4SGE03400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LTL7GN,KC4SGE03100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LTWD9Q,KC4SGE00700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LTXD58,KX4SGE14000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LV58MM,KC4SGE03900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LV5TQY,KC4PSP16500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LV6LZJ,KC4PSP16300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LVP9G8,KX4SGE12600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LWJ9G6,OO4SGE34300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LWXCW6,KX4SGE13200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LWXJS6,KX4SGE14900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LX1PN2,KC4PSP17800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LX8HHT,KC4SGE04200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LXB541,KC4SGE05400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LY2FWQ,KX4SGE17400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LY3W8W,OO4SGE35600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LYRFCL,KX4SGE07700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9LZK5BP,KX4SGE14700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9M144N9,KX4SGE10100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9M1P86X,OO4SGE36000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9M31Y9P,PT4SGE21100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9M397B1,KX4SGE13100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9M6Y736,KX4SGE15800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PMQ7NV,KC4SGE05000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PMRQ9R,PT4SGE21000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PPZNCM,PT4SGE27500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,,,,,数据不足
2026-08,B0H9PQ4CWL,PT4SGE23300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PQ5XSL,KX4SGE08600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PQBBR3,PT4SGE22500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PQSFHG,PT4SGE19300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PT2KW2,PT4SGE24900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PT5BPT,KC4SGE05300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PT7D9Y,PT4SGE23900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PTC2LH,KC4SGE05200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PTH841,KX4SGE08300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PTHVLP,PT4SGE28100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PTLC22,PT4SGE18300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PTNQ94,PT4SGE22200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PTRCLB,PT4SGE23400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PTXJBL,PT4SGE20100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PVFDSD,PT4SGE19800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PVXQ3L,OO4SGE38500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PW22M3,PT4SGE26800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PWFWX9,PT4SGE20500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PWGQCC,PT4SGE20800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PWJBJL,OO4SGE39100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PWKVB4,PT4SGE26300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PWMJ4K,PT4SGE23100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PWR7XN,PT4SGE19400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PWRFWC,KC4SGE05500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PWRVH1,KX4SGE09200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0H9PWTJ24,PT4SGE19900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
